Video Id,Video Title,Channel Id,Video Tags,Channel Title
ikd-EHbgyEY,ACCENT CHALLENGE || FILIPINO🇵🇭 Vs NIGERIAN 🇳🇬 || Foreigner Living in the Philippines,UCRe3yRMUuJkNeWLtO9kBGqg,"['accent challenge', 'filipino accent challenge', 'why i left nigeria to study nursing in the philippines', 'difference between studying nursing in the philippines vs nigeria', 'first impression about the philippines', 'philippines vs nigerian accent challenge', 'why i love the philippines', 'living in the province philippines', 'why you should consider studying in the philippines', 'studying nursing in philippines', 'why foreigners love the philippines', 'its more fun in the philippines', 'tour philippines']",Nurse Ruth Nook
vgGYRK_AFMM,Why I love Christmas Season in the Philippines🇵🇭 || Foreigner living in the Philippines,UCRe3yRMUuJkNeWLtO9kBGqg,"['Christmas in the philippines', 'Why I love christmas in the philippines', 'The mind blowing truth why filipino Christmas Starts in september', 'Christmas starts September in philippines', 'Why filipino Christmas Starts in september', 'Foreigners react to why filipino Christmas Starts in september', 'Filipino Christmas in September', 'Why Christmas in the Philippines is awesome', 'Why Philippines has the longest Christmas season in the world']",Nurse Ruth Nook
QsFi0SkZHsY,"Exploring the Epic Night Markets of Baguio, Philippines | Best We've Seen So Far 🇵🇭",UCRzBNJTsBe2rq6pkyXeaj1A,"['Vlog', 'Travel Vlog', 'Trifate', 'travellers', 'vloggers', 'travel', 'trifate travel', ""A Magical Night at Baguio's Christmas Village"", 'baguio night market', 'baguio travel vlog', 'philippines', 'philippines vlog', 'filipino street food', 'street market', 'christmas village', 'philippines christmas', 'christmas', 'christmas market', 'travel philippines']",TriFate Lifestyle
_U68ozbzkqg,First Time Experiencing BGC Nightlife in the Philippines | Christmas Celebration on Friday Night 🇵🇭,UCRzBNJTsBe2rq6pkyXeaj1A,"['Vlog', 'Travel Vlog', 'Trifate', 'travellers', 'vloggers', 'travel', 'trifate travel', 'First Time Experiencing BGC Nightlife in the Philippines', 'vlogs', 'bgc philippines', 'bgc christmas', 'first impressions of bgc philippines', 'first impressions bgc', 'bgc', 'philippines', 'philippines vlog', 'christmas', 'friday night', 'bgc nightlife', 'philippines nightlife']",TriFate Lifestyle
GWPh58nY6gY,Americans Try Lechon Kawali for the First Time in the Philippines 🇵🇭,UCRzBNJTsBe2rq6pkyXeaj1A,"['Vlog', 'Travel Vlog', 'Trifate', 'travellers', 'vloggers', 'travel', 'trifate travel', 'Americans Try Lechon Kawali for the First Time in the Philippines', 'Lechon Kawali for the First Time in the Philippines', 'Lechon Kawali', 'Lechon Kawali for the First Time', 'philippines vlog', 'philippines travel vlog', 'filipino food', 'filipino street food', 'daily vlog', 'vlogs', 'mini vlog']",TriFate Lifestyle
HbJirZgxrSY,Foreigners SHOCKED by MASSIVE BBQ in The Philippines! 🇵🇭,UCRzBNJTsBe2rq6pkyXeaj1A,"['Vlog', 'Travel Vlog', 'Trifate', 'travellers', 'vloggers', 'travel', 'trifate travel', 'philippines', 'philippines travel vlog', 'manila', 'manila travel vlog', 'manila travel', 'manila travel tips', 'manila philippines travel vlog', 'manila philippines travel', 'philippines travel tips', 'travel vlog', 'trifate travel vlog', 'travel manila', 'quezon city', 'quzeon city travel', 'quezon city travel vlog', 'vlogs', 'daily vlogs', 'vlogger', 'filipino food', 'filipino food vlog', 'filipino bbq', 'filipino bbq mukbang', 'filipino foods']",TriFate Lifestyle
XBuwCTU5HR4,American Tries $0.54 Jelly Creamy Drink at Baguio Night Market! 🇵🇭 #shorts #philippines,UCRzBNJTsBe2rq6pkyXeaj1A,"['Vlog', 'Travel Vlog', 'Trifate', 'travellers', 'vloggers', 'travel', 'trifate travel', 'American Tries $0.54 Jelly Creamy Drink at Baguio Night Market!', 'Philippines', 'baguio', 'night market', 'baguio night market', 'agar agar', 'jelly creamy drink', 'jello drink']",TriFate Lifestyle
F8BtVioDCn0,American Tries Binatog at Baguio Night Market for the First Time! 🇵🇭 #shorts  #philippines,UCRzBNJTsBe2rq6pkyXeaj1A,"['Vlog', 'Travel Vlog', 'Trifate', 'travellers', 'vloggers', 'travel', 'trifate travel', 'Philippines', 'philippines vlogs', 'baguio', 'baguio city', 'night market', 'baguio night market 2023', 'binatog', 'white corn', 'American Tries Binatog at Baguio Night Market for the First Time!']",TriFate Lifestyle
FVsmr-tGyUg,Is This NEW YORK or The PHILIPPINES?! | BGC's Grand Christmas Parade! 🇵🇭,UCRzBNJTsBe2rq6pkyXeaj1A,"['Vlog', 'Travel Vlog', 'Trifate', 'travellers', 'vloggers', 'travel', 'trifate travel', 'philippines', 'philippines travel vlog', 'bgc', 'bgc travel vlog', 'bgc travel', 'bgc travel tips', 'bgc philippines travel vlog', 'bgc philippines travel', 'philippines travel tips', 'travel vlog', 'trifate', 'trifate travel vlog', 'travel bgc', 'christmas', 'philippines christmas', 'christmas grand parade', 'christmas grand parade bgc', 'parade philippines', 'christmas in the philippines', 'christmas philippines 2023', 'vlogs', 'new vlog']",TriFate Lifestyle
vbCWfYUqZIg,Our First Time Trying Filipino Breakfast Foods! 🇵🇭,UCRzBNJTsBe2rq6pkyXeaj1A,"['philippines', 'philippines travel vlog', 'manila', 'manila travel vlog', 'manila travel', 'manila travel tips', 'manila philippines travel vlog', 'manila philippines travel', 'philippines travel tips', 'travel vlog', 'travel', 'trifate', 'trifate travel vlog', 'travel manila', 'quezon city', 'quzeon city travel', 'quezon city travel vlog', 'filipino street food', 'philippines travel', 'philippines vlog', 'filipino food', 'filipino food reaction', 'filipino food mukbang', 'filipino breakfast mukbang', 'filipino breakfast food']",TriFate Lifestyle
glx5sAPxdvo,First Impressions of BGC | IS THIS EVEN THE PHILIPPINES?! 🇵🇭,UCRzBNJTsBe2rq6pkyXeaj1A,"['philippines', 'philippines travel vlog', 'manila', 'manila travel vlog', 'manila travel', 'manila travel tips', 'manila philippines travel vlog', 'manila philippines travel', 'philippines travel tips', 'travel vlog', 'trifate travel vlog', 'travel manila', 'quezon city', 'quzeon city travel', 'quezon city travel vlog', 'manila philippines', 'first time in manila', 'philippines vlog', 'philippines travel', 'bgc', 'bgc vlog', 'first impressions of bgc', 'bonifacio global city', 'bonfiacio high street', 'modern philippines']",TriFate Lifestyle
WW9Kyk-QMMw,You Can Only Get This at SHAKE SHACK in the PHILIPPINES! #shorts #philippines,UCRzBNJTsBe2rq6pkyXeaj1A,"['Vlog', 'Travel Vlog', 'Trifate', 'travellers', 'vloggers', 'travel', 'trifate travel', 'You Can Only Get This at SHAKE SHACK in the PHILIPPINES', 'philippines', 'shake shack', 'ube shake', 'cocoa shake', 'bgc']",TriFate Lifestyle
3fPIsGv3eik,Americans Try Jollibee in the Philippines for the FIRST TIME! 🇵🇭,UCRzBNJTsBe2rq6pkyXeaj1A,"['Vlog', 'Travel Vlog', 'Trifate', 'travellers', 'vloggers', 'travel', 'trifate travel', 'Americans Try Jollibee in the Philippines for the FIRST TIME!', 'Americans Try Jollibee in the Philippines', 'Americans Try Jollibee', 'Try Jollibee in the Philippines for the FIRST TIME', 'jollibee', 'jollibee taste test', 'philippines travel vlog', 'travel vlog', 'travel vlog philippines', 'filipino fast food', 'taste test', 'vlogger', 'vlogs', 'first time', 'trifate', 'jollibee trifate', 'trifate jollibee', 'trifate lifestyle jollibee']",TriFate Lifestyle
PIt3K3wlN_M,American Tries Grilled Corn for the First Time at Baguio Night Market! 🇵🇭 #shorts #philippines,UCRzBNJTsBe2rq6pkyXeaj1A,"['Vlog', 'Travel Vlog', 'Trifate', 'travellers', 'vloggers', 'travel', 'trifate travel', 'American Tries Grilled Corn for the First Time at Baguio Night Market!', 'Philippines', 'baguio', 'baguio night market', 'grilled corn', 'corn', 'street food']",TriFate Lifestyle
lEgYxTAN36I,Our First Time in The Philippines' Provinces Didn't go as Planned 🇵🇭 #shorts,UCRzBNJTsBe2rq6pkyXeaj1A,"['Vlog', 'Travel Vlog', 'Trifate', 'travellers', 'vloggers', 'travel', 'trifate travel', 'philippines', 'philippines travel vlog', 'philippines travel', 'travel vlog', 'travel short', 'shorts', 'filipino food', 'travel philippines', 'philippines shorts', 'philippines travel shorts']",TriFate Lifestyle
q86_2e-nnqE,Trying Filipino Street Corn at Munoz Market 🇵🇭 #shorts,UCRzBNJTsBe2rq6pkyXeaj1A,"['Vlog', 'Travel Vlog', 'Trifate', 'travellers', 'vloggers', 'travel', 'trifate travel', 'philippines', 'philippines travel vlog', 'street food', 'street corn', 'munoz', 'munoz market', 'quezon city']",TriFate Lifestyle
SW4AldBdyk8,Americans Try Sinigang for the First Time in the Philippines 🇵🇭,UCRzBNJTsBe2rq6pkyXeaj1A,"['Vlog', 'Travel Vlog', 'Trifate', 'travellers', 'vloggers', 'travel', 'trifate travel', 'Americans Try Sinigang for the First Time in the Philippines', 'vlogs', 'family vlog', 'daily vlog', 'americans try sinigang', 'trying sinigang', 'americans try filipino food', 'americans eat filipino food', 'filipino food', 'phlippi9nes', 'philippines', 'philippines vlog', 'philippines vlog travel', 'sm norht', 'quezon city', 'sm north vlog', 'quezon city vlog', 'vlogging']",TriFate Lifestyle
RYmsgBhcFcM,Trying Filipino Seafood & More At Gerry's Grill (We Met Gerry?!) 🇵🇭,UCRzBNJTsBe2rq6pkyXeaj1A,"['trying filipino food', 'trying filipino seafood', 'trying filipino food for the first time', 'mukbang', 'filipino food', 'trying gerrys grill', 'gerrys grills', 'americans try filipino food', 'gerrys', 'phliippines', 'philippines', 'philippines travel vlog', 'traveling', 'travelrs', 'travel vlog philippines', 'manila', 'quezon', 'quezon city', 'sm north mall travel vlog', 'sm north mall', 'gerrys grill', ""Trying Filipino Seafood & More At Gerry's Grill (We Met Gerry?!) 🇵🇭"", ""Trying Filipino Seafood & More At Gerry's Grill""]",TriFate Lifestyle
QeaR2b2l-n8,First Time Trying Halo Halo in the Philippines (The Aristocrat Restaurant Taste Test) 🇵🇭,UCRzBNJTsBe2rq6pkyXeaj1A,"['halo halo', 'filipino food', 'filipino', 'Trying Halo Halo in the Philippines for the First Time', 'trying halo halo for the first time', 'first impressions of the philippines', 'quezon city', 'travel vlog', 'vlogger', 'travel', 'traveler', 'travel vlog philppines', 'travel vlog ph', 'manila travel vlog', 'aristocrat restaurant', 'aristocrat restaurant philippines', 'taste etst', 'trying for the first time', 'taste test', 'americans try', 'halo halo test', 'food', 'food video']",TriFate Lifestyle
ME0ICNval34,"Trying Filipino Food For the First Time! | Massive Filipino Buffet w/ Sisig, Lechon & More! 🇵🇭🇦🇪",UCRzBNJTsBe2rq6pkyXeaj1A,"['filipino food', 'americans try filipino food', 'filipino', 'best filipino food', 'filipino food mukbang', 'Americans Try Filipino Food For the First Time', 'foreigners try filipino food', 'foreigners try filipino food for the first time', 'filipino food reaction', 'philippines', 'philippines reaction', 'reaction to philippines', 'filipino buffet', 'filipino buffet dubai', 'filipino food dubai', 'dubai travel vlog', 'travel', 'travel vlog', 'philippines travel vlog', 'philippines travel', 'travelling', 'uae', 'dubai vlog']",TriFate Lifestyle
MZrAxGNnjSk,Celebrating New Years In The Philippines For The First Time! (Huge Surprise In The Mail),UCSqcvKFWQhhQOiK4jxyEElQ,"['Bret Maverick', 'Philippines Travel Vlog', 'Canadian Vlogger Philippines', 'Life In The Philippines', 'Philippines', 'Safe Mindanao', 'Dangerous Philippines', 'Safe Philippines', 'Dangerous Mindanao', 'Vlog Philippines', 'Butter Beans', 'butter']",Bret Maverick
5xiTu6aUkQE,MY FAMILY TRIES FILIPINO ALCOHOL,UCSqcvKFWQhhQOiK4jxyEElQ,"['Bret Maverick', 'Philippines', 'Canada', 'Fundador', 'Vlog', 'Travel']",Bret Maverick
tW9cnzMZXhk,ilonggo ladies welcome foreigner to Iloilo,UCSvaH7DbguYJcp8PHTTv1Zw,"['#foreigner', '#filipinas', '#philippines', '#iloilo']",Bigg World Cinema
DQynC2Fjyq4,Monthly Cost of Living of less than $850 for expat/foreigner in Philippines in 2023.,UCSvaH7DbguYJcp8PHTTv1Zw,"['#philippines', '#travelling in asia', '#bigg world cinema', '#expats abroad', '#cebu city', '#budget living in asia', '#cost of living in asia', '#cost of living', '#living in asia', '#retired abroad', '#how much does it cost', '#senior citizen', '#travel asia', '#cebu', '#low cost of living', '#condo life', '#living on $850 a month', '#monthly', '#senior', '#expat abroad', '#how much', '#how much is your budget?']",Bigg World Cinema
iH4IPymkagQ,"Foreigner meeting friendly local filipinos in Davao City, Philippines",UCSvaH7DbguYJcp8PHTTv1Zw,"['#philippines', '#travelling in asia', '#bigg world cinema', '#expats abroad', '#foreigner abroad', '#retired abroad', '#senior citizen', '#travel abroad', '#retired overseas', '#expat life', '#asia', '#asian', '#mindinao', '#seniors abroad', '#retired life', '#living in asia', '#filipinas', '#cute filipinas', '#major city', '#davao', '#senior', '#retired', '#living to 100', '#old man', '#living longer', '#staying alive', '#whats the secret', '#longevity', '#staying young', '#staying healthy', '#filipina', '#shy', '#attractive', '#beautiful']",Bigg World Cinema
9kHEGh0S2E4,"First Foreigner Impressions/Walking Tour of Downtown Iloilo City Proper, Philippines",UCSvaH7DbguYJcp8PHTTv1Zw,"['#philippines', '#travelling in asia', '#bigg world cinema', '#expats abroad', '#foreigner abroad', '#retired abroad', '#senior citizen', '#travel abroad', '#retired overseas', '#expat life', '#asia', '#asian', '#bus travel', '#seniors abroad', '#retired life', '#living in asia', '#filipinas', '#cute filipinas', '#major city', '#foreigner', '#iloilo', '#senior travel', '#city proper', '#downtown']",Bigg World Cinema
SLq86U68qO8,"Foreigner visiting BGC (Bonafacio Global City) for First Time, Manila, Philippines.",UCSvaH7DbguYJcp8PHTTv1Zw,"['#philippines', '#travelling in asia', '#bigg world cinema', '#expats abroad', '#foreigner abroad', '#retired abroad', '#senior citizen', '#travel abroad', '#retired overseas', '#expat life', '#asia', '#asian', '#seniors abroad', '#retired life', '#living in asia', '#filipinas', '#cute filipinas', '#major city', '#foreigner', '#senior travel', '#downtown', '#makati', '#manila', '#bgc', '#bonafacio global city', '#taguig', '#global city', '#the fort', '#commerce', '#business district']",Bigg World Cinema
PjIoYOB0Juk,"Foreigner staying on Boracay Island at $26 hotel at Bulabog Beach, Philippines",UCSvaH7DbguYJcp8PHTTv1Zw,"['#philippines', '#travelling in asia', '#bigg world cinema', '#expats abroad', '#foreigner abroad', '#retired abroad', '#senior citizen', '#travel abroad', '#retired overseas', '#expat life', '#asia', '#asian', '#bus journey', '#bus travel', '#seniors abroad', '#retired life', '#living in asia', '#filipinas', '#cute filipinas', '#foreigner', '#senior travel', '#boracay', '#BULABOG', '#bulabog beach', '#kitesurfing']",Bigg World Cinema
iqd1MUUIJHM,"Foreigner's first impressions of walking around downtown Kuala Lumpur city centre, Malaysia",UCSvaH7DbguYJcp8PHTTv1Zw,"['#travelling in asia', '#bigg world cinema', '#expats abroad', '#retiring in the philippines', '#retiring abroad', '#retiring in asia', '#foreigner abroad', '#expat abroad', '#expat in asia', '#digital nomads', '#living in asia', '#foreigners abroad', '#tourist visa', '#ladies', '#hot ladies', '#kuala lumpur', '#malaysia', '#pretty girls', '#street walking', '#bukit bintang', '#klcc', '#nightlife', '#neon', '#night walking', '#street market', '#shopping malls', '#pavilion']",Bigg World Cinema
FddaSoPes6Y,Foreigner's Monthly Budget in the Philippines 2023. Is it possible to live on less than $850?,UCSvaH7DbguYJcp8PHTTv1Zw,"['#philippines', '#travelling in asia', '#bigg world cinema', '#expats abroad', '#budget living in asia', '#cost of living in asia', '#cost of living', '#Living 0n $800 budget', '#senior citizen', '#travel asia', '#retired abroad', '#cost of travelling', '#budget', '#monthly budget', '#how much to live in asia', '#travelling in the philippines', '#is asia expensive?', '#how expensive is living in the philippines?', '#how much to live in asia?', '#how much to live in the philippines?', '#senior citixen abroad']",Bigg World Cinema
FU4J1_zqMbg,"Foreigner Monthly Budget, Philippines",UCSvaH7DbguYJcp8PHTTv1Zw,"['#foreigner', '#costofliving', '#asia', '#philippines', '#travel']",Bigg World Cinema
KlPl_euwcGE,"What Attracts Expats to live in Kerala, India? Foreigner exploring Kochi, Mattancherry, Jew Town.",UCSvaH7DbguYJcp8PHTTv1Zw,"['#travelling in asia', '#bigg world cinema', '#expats abroad', '#retiring abroad', '#retiring in asia', '#foreigner abroad', '#expat abroad', '#expat in asia', '#digital nomads', '#living in asia', '#foreigners abroad', '#tourist visa', '#india', '#indian travel', '#senior traveller', '#auto', '#auto rickshaw', '#kerala', '#fort kochi', '#chinese fishing nets', '#kingfisher', '#mattancherry', '#jew town', '#pretty ladies', '#beautiful women', '#tourism', '#indian tourism', '#kochi', '#walking tour']",Bigg World Cinema
LVVI4KvH_Gw,10 REASONS why FOREIGNERS SHOULD NOT RETIRE to the Philippines.,UCSvaH7DbguYJcp8PHTTv1Zw,"['#philippines', '#travelling in asia', '#bigg world cinema', '#expats abroad', '#cebu city', '#retiring in the philippines', '#retiring abroad', '#retiring in asia', '#cebu', '#condo life', '#foreigner abroad', '#expat abroad', '#expat in asia', '#filipinas', '#foreigners moving abroad', '#digital nomads', '#living in the philippines', '#living in asia', '#foreigners abroad', '#retirement', '#do not retire in the philippines', '#retire in the philippines']",Bigg World Cinema
a8kwJYMSyFI,My Honest Opinion after 3 Years as a Foreigner Living in the Philippines.,UCSvaH7DbguYJcp8PHTTv1Zw,"['#philippines', '#travelling in asia', '#bigg world cinema', '#expats abroad', '#cebu city', '#retiring in the philippines', '#retiring abroad', '#retiring in asia', '#cebu', '#condo life', '#foreigner abroad', '#expat abroad', '#expat in asia', '#filipinas', '#foreigners moving abroad', '#digital nomads', '#living in the philippines', '#living in asia', '#foreigners abroad', '#CEBU', '#age gap relationships', '#young filipinas', '#3 years', '#dating filipinas', '#old man young girl', '#living in philippines']",Bigg World Cinema
1qe4A4gGhIA,Travel Discounts for Senior expat/foreigners over 60 in the Philippines.,UCSvaH7DbguYJcp8PHTTv1Zw,"['#philippines', '#travelling in asia', '#bigg world cinema', '#expats abroad', '#cebu city', '#budget living in asia', '#cost of living in asia', '#cost of living', '#living in asia', '#retired abroad', '#how much does it cost', '#senior citizen', '#travel asia', '#cebu', '#moalboal', '#living on $8k a year', '#low cost of living', '#condo life', '#senior discount', '#reduced prices']",Bigg World Cinema
R7KpmpPzCEQ,"The best places for foreigners/expats to meet girls in Cagayan De Oro, Mindanao, Philippines",UCSvaH7DbguYJcp8PHTTv1Zw,"['#philippines', '#travelling in asia', '#bigg world cinema', '#expats abroad', '#foreigner abroad', '#retired abroad', '#senior citizen', '#travel abroad', '#retired overseas', '#expat life', '#asia', '#asian', '#mindinao', '#camiguin', '#camiguin island', '#bus journey', '#ferry trip', '#ferry crossing', '#benoni port', '#balingoan port', '#bus travel', '#seniors abroad', '#retired life', '#living in asia', '#coastal journey', '#coastal road', '#coastal route', '#cagayan de oro', '#filipinas', '#cute filipinas', '#major city']",Bigg World Cinema
2xzBWVrG27M,"Foreigner/Expat living on less than $600 per month in Cebu city condo, Philippines.",UCSvaH7DbguYJcp8PHTTv1Zw,"['#philippines', '#travelling in asia', '#bigg world cinema', '#expats abroad', '#cebu city', '#budget living in asia', '#living on $500 a month', '#cost of living in asia', '#cost of living', '#retire in asia', '#senior travel', '#retire in the philippines', '#living in a condo', '#cheap cost of living', '#frugal travel', '#frugal living', '#living frugally', '#low cost of living', '#living on less than $600', '#living on $500', '#where to retire', '#best country to retire', '#cheapest country to retire']",Bigg World Cinema
7HmaEa1cRWk,"Living on a budget of $500 in Cebu condo as expat/foreigner, Philippines. Could you survive on that?",UCSvaH7DbguYJcp8PHTTv1Zw,"['#philippines', '#travelling in asia', '#bigg world cinema', '#expats abroad', '#cebu city', '#budget living in asia', '#living on $500 a month', '#cost of living in asia', '#living on $500 budget', '#cost of living']",Bigg World Cinema
PtRYZoMhY6A,"Koreans React to Filipino Male Celebrities: Who is Korea's ""Ideal Man?"" | EL's Planet",UCTL128JylZO50B0MqbUuhSw,"['Filipino', 'Pinoy', 'Philippines', 'Manila', 'Korean', 'South Korea', 'React', 'Koreans React to Filipinos', 'Koreans React to Filipino Celebrities', 'Koreans React', 'Koreans React to Filipina Celebrities', 'ABS-CBN', 'GMA 7', 'Daniel Padilla', 'Kathniel', 'Kathryn Bernardo', 'Enrique Gil', 'Nadine Lustre', 'James Reid', 'Maine Mendoza', 'Alden Richards', 'Xian Lim', 'Kim Chiu', 'Korean Beauty', 'Filipina Beauty', 'Korean Ideal Standards', 'Beauty Standards', 'Ideal Type', 'Coco Martin']",EL's Planet
CT7K5QgpNtg,"Koreans React to OPM #5 (Moira Dela Torre, Ben&Ben, December Avenue) | EL's Planet",UCTL128JylZO50B0MqbUuhSw,"['Moira Dela Torre', 'Ben&Ben', 'December Avenue', 'Tagpuan', 'Kathang Isip', 'Bulong', 'OPM', 'Acoustic', 'Filipino Music', 'Band', 'P-pop', 'Filipino', 'Pinoy', 'Philippines', 'Manila', 'Korean', 'Koreans', 'Koreans React', 'Koreans React to Filipino Music', 'Koreans React to Filipinos', 'Koreans React to OPM', 'React to Filipino Music', 'Music in the Philippines', 'Reaction', 'Korean Reaction', 'Koreans in the Philippines']",EL's Planet
Wo47xLE5fuI,"Koreans React to OPM #14 (Eraserheads, Parokya Ni Edgar, Kamikazee) | EL's Planet",UCTL128JylZO50B0MqbUuhSw,"['Eraserheads', 'Parokya Ni Edgar', 'Kamikazee', 'Ang Huling El Bimbo', 'Harana', 'Narda', 'OPM', 'Filipino', 'Rock', 'Pop-rock', 'Pop-punk', 'Pinoy', 'Philippines', 'Manila', 'Korean', 'South Korean', 'Koreans', 'Koreans React', 'Tagalog', 'Koreans React to Filipino Music', 'React to OPM', 'South Korea', 'Music in the Philippines']",EL's Planet
M8xFkYOQ8Wc,"Foreigners React to OPM #1 (SB19, Sarah Geronimo, Matthaios) | EL's Planet",UCTL128JylZO50B0MqbUuhSw,"['SB19', 'Sarah Geronimo', 'Matthaios', 'Tala', 'Alab', 'Catriona', 'OPM', 'P-pop', 'Filipino', 'Pinoy', 'Philippines', 'Manila', 'Colombian', 'Indian', 'Egyptian', 'Palestinian', 'Lebanese', 'React', 'React to Filipino Music', 'Foreigners React to OPM', 'Music in the Philippines', 'Foreigners React to Filipino Music', 'Filipino Music']",EL's Planet
kGBsb55xnOE,"Koreans React to OPM #8 (KZ Tandingan, Donnalyn Bartolome, Ruby Ibarra) | EL's Planet",UCTL128JylZO50B0MqbUuhSw,"['KZ Tandingan', 'Donnalyn Bartolome', 'Ruby Ibarra', 'Imposible', 'Di Lahat', 'Us by Ruby Ibarra', 'KZ Tandingan Reactoon', 'Donnalyn Bartolome Reaction', 'OPM Reaction', 'OPM', 'Pop', 'Rap', 'Hip-Hop', 'R&B', 'Indie', 'Filipino', 'Pinoy', 'Philippines', 'Manila', 'Korean', 'Koreans', 'Koreans React', 'Koreans React to Filipino Music', 'Koreans React to Pinoy Music', 'Koreans React to OPM', 'React to OPM', 'South Korea', 'Music in the Philippines', 'Reaction', 'Korean Reaction', 'Koreans in Manila', 'Koreans in the Philippines']",EL's Planet
0VEAGpTrYi8,AMERICANS REACT CHRISTMAS IN PHILIPPINES VS. USA 🇺🇸🎄🇵🇭 | EL's Planet,UCTL128JylZO50B0MqbUuhSw,"['Filipino', 'Pinoy', 'Philippines', 'Manila', 'Americans', 'USA', 'React', 'Americans React to Filipinos', 'Americans React to Filipino Christmas', 'Americans React', 'Americans React to Christmas in the Philippines', 'Q&A', 'Christmas in the Philippines', 'Christmas in America', 'Christmas in the USA', 'Paskong Pilipino', 'Paskong Pinoy', 'Pasko', 'Filipino Christmas', 'American Christmas', 'Americans in the Philippines', 'Americans Living in the Philippines', 'Americans thoughts on the Philippines', 'Americans react to Philippines']",EL's Planet
BrsEZY7wU8Q,WHAT DO FILIPINOS LOOK LIKE TO FOREIGNERS? | EL's Planet,UCTL128JylZO50B0MqbUuhSw,"['Philippines', 'Manila', 'Foreigners', 'React to Philipines', 'Thoughts on the Philippines', 'Foreigners React to the Philippines', 'Foreigners React', 'React to the Philippines', 'React Philippines', '2021', 'New Year', 'Pilipinas', 'Japan', 'Indonesia', 'South Korea', 'Korea', 'Mexico', 'Spain', 'Germany', 'Greece', 'Thailand', 'Singapore', 'Egypt', 'Urkaine', 'Macau', 'Ghana', 'UK', 'USA', 'Foreigners react to Filipinos', 'What do Filipinos look like to foreigners?', 'Filipinos and Foreigners', 'Foreigner Reacts to Philippines', 'Foreigner Reacts to Filipinos']",EL's Planet
ZVby29B088Q,Koreans React to Korean Garbage in the Philippines | EL's Planet,UCTL128JylZO50B0MqbUuhSw,"['Koreans React', 'Koreans React to Garbage in the Philippines', 'Basura', 'Basura Galing South Korea', 'South Korea', 'Koreans', 'Filipino', 'Pinoy', 'Philippines', 'Garbage from South Korea', 'GMA News', 'ABS-CBN News', 'CNN Philippines', 'JTBC News', 'Current Events', 'Manila', 'Seoul', 'Mindanao', 'Basura Sa Mindanao', 'Garbage in Mindanao', 'Koreans in the Philippines', 'Korean in the Philippines', 'Koreano sa Pilipinas', 'Koreans in Philippines']",EL's Planet
u45J9aTLMbM,Foreigners Guess Filipina Celebrities: FULL OR HALF FILIPINO? | EL's Planet,UCTL128JylZO50B0MqbUuhSw,"['Filipino', 'Pinoy', 'Philippines', 'Manila', 'Korean', 'React', 'Foreigners React to Filipinos', 'Foreigners React to Filipino Celebrities', 'Foreigners React', 'Foreigners React to Filipina Celebrities', 'Kathryn Bernardo', 'Liza Soberano', 'Heart Evangelista', 'Gabbi Garcia', 'James Reid', 'Maine Mendoza', 'Alden Richards', 'Maymay Entrata', 'Edward Barber', 'Korean Beauty', 'Filipina Beauty', 'Korean Ideal Standards', 'Beauty Standards', 'Ideal Type', 'Olivia Rodrigo', 'Anne Curtis', 'Vanessa Hudgens', 'Ylona Garcia', 'Saweetie']",EL's Planet
185FT0mCgvc,"Koreans React to OPM #4 (Karencitta, IV of Spades, Gloc-9) | EL's Planet",UCTL128JylZO50B0MqbUuhSw,"['Karencitta', 'IV of Spades', 'Gloc-9', 'Shanti Dope', 'Abaddon', 'J.Kris', 'Wala Akong Paki', 'No Apology (Wala Akong Paki)', 'No Apology', 'Bata Dahan-Dahan!', 'Norem', 'OPM', 'Rap', 'Hip Hop', 'Filipino Music', 'Filipino Rap', 'P-pop', 'Filipino', 'Pinoy', 'Philippines', 'Manila', 'Korean', 'Koreans', 'Koreans React', 'Koreans React to Filipino Music', 'React to OPM', 'React to Filipino Music', 'Music in the Philippines', 'Reaction', 'Korean Reaction', 'Koreans in the Philippines', 'Cebu', 'Cebuano', 'Cebuana', 'Tagalog']",EL's Planet
m2rZfVLkRJ8,"Koreans React to OPM #7 (Sarah Geronimo, This Band, Shanti Dope) | EL's Planet",UCTL128JylZO50B0MqbUuhSw,"['Sarah Geronimo', 'Tala', 'Sarah G', 'This Band', 'Kahit Ayaw Mo Na', 'Shanti Dope', 'Shantidope', 'Amatz', 'OPM', 'Indie', 'Pop-rock', 'Rap', 'Hip-hop', 'EDM', 'Pop Music', 'P-pop', 'Band', 'Filipino Music', 'Acoustic', 'Filipino', 'Pinoy', 'Philippines', 'Manila', 'Koreans React to Filipino Music', 'Koreans React to Filipinos', 'Koreans React to OPM', 'React to Filipino Music', 'Music in the Philippines', 'Reaction', 'Korean Reaction', 'Koreans in the Philippines', 'Philippine Music']",EL's Planet
