Video Id,Video Title,Link,BERTopic Topics
0edjY4t_8X8,REVOLVING RESTAURANT in The SKY! Eastwood City Philippines Vlog 🇵🇭,https://www.youtube.com/watch?v=0edjY4t_8X8,"Topic 44: cafe, restaurants, restaurant, hotel, (Cafes, Restaurants, and Hotels) (50.00%)

Topic 64: filipino ice cream, filipino (Filipino Ice Cream) (25.00%)

Topic 108: lot rice, cook rice, (Rice and Cooking Rice) (25.00%)
"
0gBZLqvonWw,DELICIOUS PORK MEAL FOR DINNER ?? FOREIGNER HUSBAND CANT BREATHE WHILE EATING???,https://www.youtube.com/watch?v=0gBZLqvonWw,"Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (25.00%)

Topic 42: sauce, sweet spaghetti, spaghetti, (Spaghetti and Sauce) (25.00%)

Topic 116: lot food lot, food (Lots of Food) (50.00%)
"
0h8i66OAWjM,FRENCH vs. FILIPINOS - Foreigners react to BIG DIFFERENCES,https://www.youtube.com/watch?v=0h8i66OAWjM,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (80.00%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (20.00%)
"
0hjnu1Hjbo4,"Americans React to Manila , Philippines | Spectacular Skyline of Metro Manila Philippines 2021",https://www.youtube.com/watch?v=0hjnu1Hjbo4,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (10.00%)

Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (10.00%)

Topic 11: philippines, manila, shopping malls, (Philippines, Manila, and Shopping Malls) (20.00%)

Topic 26: beautiful building, modern buildings, (Beautiful and Modern Buildings) (40.00%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (10.00%)

Topic 102: water walk, walk water, (Walking on Water) (10.00%)
"
0jgSvwOOn4Y,Foreigners React to Jollibee Commercial Valentine Series 2019: Choice (REACTION),https://www.youtube.com/watch?v=0jgSvwOOn4Y,"Topic 0: sing song, song sing, (Singing and Songs) (25.00%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (50.00%)

Topic 12: happy birthday happy, happy (Happy Birthday) (25.00%)
"
0nVPBJnjzeI,Philippines WON the WORLD TRAVEL AWARDS! Congratulations and MABUHAY! (Proud Reaction),https://www.youtube.com/watch?v=0nVPBJnjzeI,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (40.00%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (20.00%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (20.00%)

Topic 81: airport, flight, arrived, traveling, (Airports and Flights) (20.00%)
"
0nhplwwV_9g,FOREIGNER reacts to WHAT brought you to the PHILIPPINES?,https://www.youtube.com/watch?v=0nhplwwV_9g,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (4.55%)

Topic 7: living philippines, live philippines, (Living in the Philippines) (4.55%)

Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (4.55%)

Topic 13: filipinos love, culture filipinos, (Filipino Culture and Love for Filipinos) (9.09%)

Topic 18: filipino english accent, accent (Filipino English Accent) (4.55%)

Topic 30: beautiful beach beautiful, beach (Beautiful Beaches) (4.55%)

Topic 55: foreigners, countries, overseas, country, (Foreigners and Countries) (4.55%)

Topic 88: bureau immigration, immigration, passport, (Immigration and Passports) (4.55%)

Topic 96: visit philippines, living philippines, (Visiting and Living in the Philippines) (54.55%)

Topic 106: filipinos, love philippines, filipino, (Filipinos and Love for the Philippines) (4.55%)
"
0o5lQ6LZ4rI,Trying the *Best* Bulalo in Tagaytay!✨ (w/ Filipino Dessert Delicacy),https://www.youtube.com/watch?v=0o5lQ6LZ4rI,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (16.67%)

Topic 17: tasty, flavor, flavors, delicious, (Taste and Flavor) (16.67%)

Topic 33: spicy spicy spicy, spicy (Spicy Food) (16.67%)

Topic 41: filipino food, yummy, food, (Yummy Filipino Food) (33.33%)

Topic 64: filipino ice cream, filipino (Filipino Ice Cream) (16.67%)
"
0qIhFhM6eKw,V285 - Pt 17 FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES - Retiring in South East Asia vlog,https://www.youtube.com/watch?v=0qIhFhM6eKw,"Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (75.00%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (12.50%)

Topic 44: cafe, restaurants, restaurant, hotel, (Cafes, Restaurants, and Hotels) (6.25%)

Topic 102: water walk, walk water, (Walking on Water) (6.25%)
"
0r-T21BKkMk,Top 10 FILIPINO Singers Who Went VIRAL on YOUTUBE! | Foreigners REACTION!,https://www.youtube.com/watch?v=0r-T21BKkMk,"Topic 0: sing song, song sing, (Singing and Songs) (50.00%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (25.00%)

Topic 116: lot food lot, food (Lots of Food) (25.00%)
"
0r3rU0ipuiQ,Good Voice = Free Lechon | Waleska & Efra react to Philippine Madrigal Singers Singing in Restaurant,https://www.youtube.com/watch?v=0r3rU0ipuiQ,"Topic 0: sing song, song sing, (Singing and Songs) (20.00%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (60.00%)

Topic 8: food philippines, food filipino, (Filipino Food) (20.00%)
"
0rGpMzBcnX4,Japanese react to Top 10 Most Beautiful Bollywood Actresses In 2020,https://www.youtube.com/watch?v=0rGpMzBcnX4,"Topic 0: sing song, song sing, (Singing and Songs) (25.00%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (25.00%)

Topic 63: watching video, japanese anime, (Japanese Anime and Lessons) (25.00%)

Topic 117: sexy sexy, filipino chinese, (Filipino Beauty and Attractiveness) (25.00%)
"
0tA3LAVwkIo,Foreigners BIGGEST culture shock in the Philippines (street interviews),https://www.youtube.com/watch?v=0tA3LAVwkIo,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (14.29%)

Topic 7: living philippines, live philippines, (Living in the Philippines) (71.43%)

Topic 13: filipinos love, culture filipinos, (Filipino Culture and Love for Filipinos) (14.29%)
"
0vtbuxqyclc,THIS fact of PHILIPPINES history SHOCKED us! Foreigners Reaction.,https://www.youtube.com/watch?v=0vtbuxqyclc,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (25.00%)

Topic 20: philippines, philippine, filipinos, filipino, (The Philippines and Spanish Colonization ) (75.00%)
"
0yqdgfLWhpM,FOREIGNER TOLD BY LOCAL PHILIPPINES AUTHORITIES THEY WOULD ARREST HIM : ANGELES CITY PHILIPPINES,https://www.youtube.com/watch?v=0yqdgfLWhpM,"Topic 24: tricycle, bike, motorbike, scooter, (Tricycles, Bikes, and Motorbikes) (14.29%)

Topic 44: cafe, restaurants, restaurant, hotel, (Cafes, Restaurants, and Hotels) (14.29%)

Topic 81: airport, flight, arrived, traveling, (Airports and Flights) (28.57%)

Topic 82: fun, wow, town, mall, (Fun and Excitement) (14.29%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (14.29%)

Topic 105: die die die, die (Beach Fun and Nonsense) (14.29%)
"
0z_UIEHwskI,"SINULOG 2019 Philippines, Foreigners First Time!",https://www.youtube.com/watch?v=0z_UIEHwskI,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (7.69%)

Topic 12: happy birthday happy, happy (Happy Birthday) (7.69%)

Topic 24: tricycle, bike, motorbike, scooter, (Tricycles, Bikes, and Motorbikes) (7.69%)

Topic 82: fun, wow, town, mall, (Fun and Excitement) (30.77%)

Topic 83: festivals philippines, festival philippines, (Philippines Festivals) (7.69%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (7.69%)

Topic 105: die die die, die (Beach Fun and Nonsense) (7.69%)

Topic 112: rainy season, rainy, rain, (Rainy Season) (7.69%)

Topic 113: enjoy, happy, sig sig, (Enjoyment and Excitement) (15.38%)
"
0zyiBgLpoeE,"Japanese React to ""What It's Like To Have a FILIPINA Grandma | Markian""",https://www.youtube.com/watch?v=0zyiBgLpoeE,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (14.29%)

Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (14.29%)

Topic 12: happy birthday happy, happy (Happy Birthday) (28.57%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (14.29%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (14.29%)

Topic 117: sexy sexy, filipino chinese, (Filipino Beauty and Attractiveness) (14.29%)
"
1-b2aT0of_Y,METALHEADS REACTION TO - PINOY RAP - 187 MOBSTAZ - WE DON’T DIE WE MULTIPLY,https://www.youtube.com/watch?v=1-b2aT0of_Y,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (33.33%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (33.33%)

Topic 22: wah wah wah, wah (Exclamations and Interjections) (16.67%)

Topic 103: jay jay jay, wanna (Repeated Sounds) (16.67%)
"
12cGM8Quszs,SO INSPIRATIONAL! FILIPINOS who made PINOYS PROUD #2 | HONEST REACTION,https://www.youtube.com/watch?v=12cGM8Quszs,"Topic 0: sing song, song sing, (Singing and Songs) (14.29%)

Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (28.57%)

Topic 56: celebrities philippines, filipinos, filipino (Celebrities in the Philippines) (14.29%)

Topic 72: manny, fighter, manny pacquiao, (Manny Pacquiao) (14.29%)

Topic 86: filipinos, filipino people, filipino (Filipino People and Culture) (14.29%)

Topic 110: fighter, boxing, dude, kicker, (Fighting and Boxing) (14.29%)
"
13VgNwbbOcw,FILIPINA SPEAKS WHY CHOOSE FOREIGNER THAN FILIPINO ?? EXPAT LIVING IN PHILIPPINES,https://www.youtube.com/watch?v=13VgNwbbOcw,
13wZEXCrprY,Foreigner Trying Filipino Wishing Candles in Manila 🇵🇭 #philippines #manila #travelphilippines,https://www.youtube.com/watch?v=13wZEXCrprY,"Topic 12: happy birthday happy, happy (Happy Birthday) (33.33%)

Topic 45: christmas merry christmas, merry (Merry Christmas) (66.67%)
"
160z2kH-pfQ,The Philippines Arrived at AGT! Waleska & Efra react to Roland Abante America's Got Talent Audition,https://www.youtube.com/watch?v=160z2kH-pfQ,"Topic 0: sing song, song sing, (Singing and Songs) (25.00%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (75.00%)
"
16GQKjDDrXM,7 BEAUTIFUL FILIPINAS LOOKING TO MARRY OLDER FOREIGNERS💖,https://www.youtube.com/watch?v=16GQKjDDrXM,"Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (12.50%)

Topic 19: dating filipino, filipino dating, (Filipino Dating and Women) (50.00%)

Topic 86: filipinos, filipino people, filipino (Filipino People and Culture) (25.00%)

Topic 117: sexy sexy, filipino chinese, (Filipino Beauty and Attractiveness) (12.50%)
"
185FT0mCgvc,"Koreans React to OPM #4 (Karencitta, IV of Spades, Gloc-9) | EL's Planet",https://www.youtube.com/watch?v=185FT0mCgvc,"Topic 0: sing song, song sing, (Singing and Songs) (40.00%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (10.00%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (30.00%)

Topic 43: philippine, philippines, filipinos, philippines (Safety in the Philippines) (10.00%)

Topic 55: foreigners, countries, overseas, country, (Foreigners and Countries) (10.00%)
"
18oXZbC_RYI,Americans React to How The US Stole The Philippines!,https://www.youtube.com/watch?v=18oXZbC_RYI,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (9.09%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (9.09%)

Topic 20: philippines, philippine, filipinos, filipino, (The Philippines and Spanish Colonization ) (9.09%)

Topic 52: philippines spain, philippines liberate, (Philippines and Spain) (63.64%)

Topic 81: airport, flight, arrived, traveling, (Airports and Flights) (9.09%)
"
196oXdYgBEs,Americans React to Philippines Love For Basketball | This is the Most Basketball Obsessed Country !,https://www.youtube.com/watch?v=196oXdYgBEs,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (18.75%)

Topic 7: living philippines, live philippines, (Living in the Philippines) (6.25%)

Topic 20: philippines, philippine, filipinos, filipino, (The Philippines and Spanish Colonization ) (6.25%)

Topic 22: wah wah wah, wah (Exclamations and Interjections) (6.25%)

Topic 39: dating, relationship, relationships, intimacy, (Dating and Relationships) (6.25%)

Topic 68: filipinos play, filipinos, philippines, (Filipinos Playing Sports) (43.75%)

Topic 72: manny, fighter, manny pacquiao, (Manny Pacquiao) (12.50%)
"
1D9m0RkEwTg,Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time),https://www.youtube.com/watch?v=1D9m0RkEwTg,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (16.67%)

Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (33.33%)

Topic 11: philippines, manila, shopping malls, (Philippines, Manila, and Shopping Malls) (16.67%)

Topic 57: grocery, groceries, supermarket, shopping, (Groceries and Shopping) (16.67%)

Topic 60: hungry, breakfast, lunch, eat, (Hunger and Meals) (16.67%)
"
1FJE4khqN8c,GRADUATIONS are MORE FUN in the PHILIPPINES! NDDU Senior High | HONEST REACTION,https://www.youtube.com/watch?v=1FJE4khqN8c,"Topic 0: sing song, song sing, (Singing and Songs) (20.00%)

Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (20.00%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (60.00%)
"
1Kd2j0RUjrg,A Foreigner's Guide: Thriving in the Philippines 🇵🇭 #shorts #philippines,https://www.youtube.com/watch?v=1Kd2j0RUjrg,"Topic 13: filipinos love, culture filipinos, (Filipino Culture and Love for Filipinos) (66.67%)

Topic 90: visiting retiring philippines, retiring (Retiring in the Philippines) (33.33%)
"
1Kgct3YJoJU,Eating Blood while in The Philippines with my LDR. #passportbros,https://www.youtube.com/watch?v=1Kgct3YJoJU,"Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (16.67%)

Topic 5: chicken, chicken chicken, chicken (Chicken and Fried Chicken) (16.67%)

Topic 11: philippines, manila, shopping malls, (Philippines, Manila, and Shopping Malls) (16.67%)

Topic 12: happy birthday happy, happy (Happy Birthday) (16.67%)

Topic 14: food philippines, food filipino, (Filipino Food and Eating) (16.67%)

Topic 44: cafe, restaurants, restaurant, hotel, (Cafes, Restaurants, and Hotels) (16.67%)
"
1MCRXw7u1qs,American Guys React to 7 Wonders of the Philippines (Amazing Places to See in the Philippines),https://www.youtube.com/watch?v=1MCRXw7u1qs,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (10.00%)

Topic 11: philippines, manila, shopping malls, (Philippines, Manila, and Shopping Malls) (10.00%)

Topic 84: university philippines, universities philippines, (Universities in the Philippines) (10.00%)

Topic 87: mayon volcano, volcano, beautiful (Mayon Volcano and Scenery) (30.00%)

Topic 92: islands national park, islands (Islands and Coral Reefs) (30.00%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (10.00%)
"
1MNqENRG1Bk,FOREIGNER LIFE IN MANILA PHILIPPINES | RAW VLOG WALKING AROUND MALL OF ASIA PART 2,https://www.youtube.com/watch?v=1MNqENRG1Bk,"Topic 12: happy birthday happy, happy (Happy Birthday) (20.00%)

Topic 70: singing japanese, wow japanese, (Singing in Japanese) (20.00%)

Topic 79: uptown, uptown mall, street (Uptown Mall and Streets) (20.00%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (20.00%)

Topic 105: die die die, die (Beach Fun and Nonsense) (20.00%)
"
1QHRFZwKSMw,The Singing Women of the Philippines| Latinos react to NEW Filipino singing Tiktoks that went VIRAL,https://www.youtube.com/watch?v=1QHRFZwKSMw,"Topic 0: sing song, song sing, (Singing and Songs) (57.14%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (14.29%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (14.29%)

Topic 22: wah wah wah, wah (Exclamations and Interjections) (14.29%)
"
1REnqKrSTls,Singing Like is NO BIG DEAL!! Waleska & Efra react to Filipino Singing after Dinner | Limuel Llanes,https://www.youtube.com/watch?v=1REnqKrSTls,"Topic 0: sing song, song sing, (Singing and Songs) (66.67%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (33.33%)
"
1WH_VEicE-8,Delicious FILIPINO FOOD Cooked By FOREIGNER | Ilocos Norte Restaurant,https://www.youtube.com/watch?v=1WH_VEicE-8,"Topic 24: tricycle, bike, motorbike, scooter, (Tricycles, Bikes, and Motorbikes) (11.11%)

Topic 29: nihar nihar nihar, ndo (Repeated Sounds and Nonsense) (11.11%)

Topic 32: solar philippines, philippines, foreign (Solar Power in the Philippines) (11.11%)

Topic 38: sweet corn, corn corn, (Sweet Corn) (22.22%)

Topic 82: fun, wow, town, mall, (Fun and Excitement) (11.11%)

Topic 87: mayon volcano, volcano, beautiful (Mayon Volcano and Scenery) (11.11%)

Topic 95: filipino coffee, filipino, kananga, (Filipino Coffee) (11.11%)

Topic 112: rainy season, rainy, rain, (Rainy Season) (11.11%)
"
1e0Aed3Xx2c,Latinos react to Lola Amour - Fallen for the first time LIVE on Wish 107.5 Bus,https://www.youtube.com/watch?v=1e0Aed3Xx2c,"Topic 0: sing song, song sing, (Singing and Songs) (71.43%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (28.57%)
"
1fX8P6jZIGE,Foreigner and Filipina House Build Philippines 11Nov22. @LeRocphilippines5539,https://www.youtube.com/watch?v=1fX8P6jZIGE,"Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (100.00%)
"
1hR4G8d9WQ8,I thought I was DYING in the Philippines?! Foreigner's SO Grateful for Filipino Healthcare!,https://www.youtube.com/watch?v=1hR4G8d9WQ8,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (12.50%)

Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (25.00%)

Topic 81: airport, flight, arrived, traveling, (Airports and Flights) (12.50%)

Topic 82: fun, wow, town, mall, (Fun and Excitement) (25.00%)

Topic 105: die die die, die (Beach Fun and Nonsense) (25.00%)
"
