Video Title,Link,HLTA Topics,Video ID,Channel Title,Channel Link
What's It Like Living In The Philippines? ・・・ｵ・・・ｭ | Foreigner's Perspective,https://www.youtube.com/watch?v=-O-ZnlGZq-4,"Level 3
pinoy, pinay, mom: (Z1120) (0.89)
travel, offer, meeting, world, hall, queue, tired: (Z160) (0.50)
walk, car, busy: (Z123) (0.57)
impression, friendly: (Z1110) (1.00)
dollar, price, buck, buddy: (Z1101) (0.56)
chicken-chicken, hungry, table, finish: (Z159) (0.51)
learn, english: (Z1155) (1.00)
pineapple, orange, apple, cut: (Z170) (0.74)
star, jesus, model, flag, lord, gym: (Z1171) (0.73)
egg, breakfast: (Z1135) (1.00)
filipina, relationship: (Z1158) (1.00)
dangerous, safe, scary: (Z1107) (0.89)
street-street, chinatown, barbecue, squid: (Z1116) (0.85)
vegetable, fruit: (Z167) (1.00)
service, security, apartment, bag, figure, condo, fit: (Z114) (0.88)
study, student: (Z1153) (1.00)
hospital, medical, patient: (Z1151) (0.91)
milk, coconut: (Z168) (1.00)

Level 2
fruit, milk, vegetable, coconut, bread, bean, dip: (Z213) (0.81)
impression, friendly, street-street, hill, fort, church, san: (Z226) (0.59)
egg, noodle, breakfast, duck, pancit, balut: (Z231) (0.75)
peso, dollar, cheap, expensive, price, peso-peso, pay: (Z224) (0.98)

Level 1
school, language, english, student, speak, study, language-language: (Z314) (0.95)
mango, fruit, milk, banana, vegetable, coconut, bread: (Z35) (0.93)",#NAME?,JUDY FLORES,https://www.youtube.com/channel/UCCqW89kkbLYRK912SLPsEmw
Foreigner cooks Filipino pork adobo for the first time,https://www.youtube.com/watch?v=-P_7E7gq6vs,"Level 3
snack, chocolate, corn: (Z135) (0.53)
shoe, clothes, pair, monkey, crocodile: (Z1106) (0.73)
spoon, fork, plate: (Z141) (1.00)
east, south: (Z1195) (1.00)
fish-fish, fish: (Z193) (1.00)
cheese, cheese-cheese: (Z133) (1.00)
war, nation, military, soldier, president, army, fight: (Z1204) (0.55)
oil, soy-sauce, chop: (Z1147) (0.69)
mukbang, candy, lee: (Z146) (0.93)
pinoy, pinay, mom: (Z1120) (0.94)
pork, meat, beef: (Z1131) (0.94)
red, purple, stomach, fine, strawberry, oreo, baguio: (Z149) (0.55)
ingredient, recipe, cooking: (Z1148) (0.94)
doctor, nurse, health, safety: (Z1150) (0.55)
public, transportation: (Z118) (1.00)
tomato, rice-rice, pot, chef, pasta, kitchen, mushroom: (Z195) (0.98)
garlic, onion, cook: (Z1145) (0.83)
sauce, vinegar, bite: (Z1128) (0.98)
trip, road: (Z124) (1.00)
vegetable, fruit: (Z167) (1.00)
heavy, weight, typical, pound: (Z1184) (0.97)
power, attack, arm, solar: (Z1175) (0.71)
pepper, chili, salty, salt: (Z1146) (1.00)
picture, photo, funny: (Z1109) (0.57)
burger, mcdonald, kfc: (Z156) (0.67)
crispy, tasty, sugar, piece, soft, spice, sweet-sweet: (Z1126) (1.00)

Level 2
delicious, dish, crispy, smell, fry, tasty, sugar: (Z228) (0.99)
ice, spoon, cold, red, butter, mukbang, sausage: (Z28) (0.93)
pork, meat, beef, sour, soup, crunchy, flavor: (Z230) (0.84)
fish, shrimp, seafood, tomato, rice-rice, fish-fish, pot: (Z221) (0.94)
garlic, onion, pepper, chili, cook, salty, salt: (Z236) (1.00)
ingredient, recipe, cooking, pinoy-planet, baboy: (Z237) (0.88)
sauce, spicy, vinegar, bite, spicy-spicy: (Z229) (0.85)
cheese, snack, chocolate, cheese-cheese, chip, corn, yum: (Z27) (0.77)

Level 1
sauce, delicious, spicy, dish, pork, meat, crispy: (Z310) (1.00)
garlic, onion, pepper, chili, ingredient, cook, salty: (Z313) (1.00)",#NAME?,The Wimmas,https://www.youtube.com/channel/UCp4-ksiKbZ3vTmv3gQ6tF8w
Real Life Fathers of 18 Top Filipino Actors ll You didn't know in 2023,https://www.youtube.com/watch?v=-Ts46vj5sEc,"Level 3
mother, father: (Z1168) (1.00)
movie, scene, actor, attention, actress, match, disney: (Z1172) (0.89)
foot, mark, baby, deep, daniel: (Z176) (0.75)",#NAME?,Celinka Updates,https://www.youtube.com/channel/UC_2iPQwn_V2SflddzbtalLg
First time trying Filipino Street Food.,https://www.youtube.com/watch?v=-U5-r29G-t0,"Level 3
spicy-spicy, spicy: (Z1129) (1.00)
famous, popular: (Z1186) (1.00)
snack, chocolate, corn: (Z135) (0.53)
cheese, cheese-cheese: (Z133) (1.00)
oil, soy-sauce, chop: (Z1147) (0.85)
local, community: (Z110) (1.00)
book, brain, read, singapore, access, comfort: (Z1180) (0.72)
cream, creamy, caramel: (Z152) (0.84)
duck, balut: (Z1134) (1.00)
color, green, brown, white: (Z147) (0.81)
egg, breakfast: (Z1135) (1.00)
shop, store, market, fresh: (Z198) (0.76)
cebu, cebu-cebu: (Z163) (1.00)
sour, soup, cuisine, lumpia: (Z1130) (0.95)
mango, peach: (Z171) (1.00)
combination, item, steam, dinner, total, salamat, rainy: (Z138) (0.53)
wild, sick, van, track, careful, vehicle, paper: (Z175) (0.67)
sauce, vinegar, bite: (Z1128) (1.00)
vegetable, fruit: (Z167) (1.00)
heavy, weight, typical, pound: (Z1184) (0.56)
pepper, chili, salty, salt: (Z1146) (0.90)
service, security, apartment, bag, figure, condo, fit: (Z114) (0.52)
magic, tshirt, excite, yellow, stupid, shake, rap: (Z1181) (0.81)
milk, coconut: (Z168) (1.00)
juice, drink: (Z184) (1.00)
crispy, tasty, sugar, piece, soft, spice, sweet-sweet: (Z1126) (0.62)

Level 2
fruit, milk, vegetable, coconut, bread, bean, dip: (Z213) (1.00)
pork, meat, beef, sour, soup, crunchy, flavor: (Z230) (0.76)
garlic, onion, pepper, chili, cook, salty, salt: (Z236) (0.67)
egg, noodle, breakfast, duck, pancit, balut: (Z231) (0.98)
sauce, spicy, vinegar, bite, spicy-spicy: (Z229) (1.00)
cheese, snack, chocolate, cheese-cheese, chip, corn, yum: (Z27) (0.98)
dessert, ice-cream, ube, cream, creamy, caramel: (Z29) (0.83)

Level 1
sauce, delicious, spicy, dish, pork, meat, crispy: (Z310) (0.86)
cheese, dessert, ice-cream, snack, meal, restaurant, menu: (Z33) (0.80)
mango, fruit, milk, banana, vegetable, coconut, bread: (Z35) (1.00)",-U5-r29G-t0,The Manifested Family,https://www.youtube.com/channel/UCSp8fcx6N6EqteugsAHD9Vw
Philippines Balut ・・・ｵ・・・ｭ Foreigner tries Balut #filipino #philippines,https://www.youtube.com/watch?v=-WaDvcu7mcw,"Level 3
ocean, sea, diving: (Z180) (0.76)
spicy-spicy, spicy: (Z1129) (1.00)
tourist, island: (Z1141) (1.00)
duck, balut: (Z1134) (1.00)
filipina, relationship: (Z1158) (1.00)
cebu, cebu-cebu: (Z163) (1.00)
lemon, adobo, lime, sisig, grill, authentic, intestine: (Z1132) (0.98)
palawan, lagoon, coron, coral: (Z1143) (0.98)
juice, drink: (Z184) (1.00)

Level 2
drink, beer, drinking, alcohol, bottle, juice, drunk: (Z218) (0.87)
palawan, nido, boracay, paradise, lagoon, coron, kayak: (Z235) (0.97)
sauce, spicy, vinegar, bite, spicy-spicy: (Z229) (0.89)

Level 1
sauce, delicious, spicy, dish, pork, meat, crispy: (Z310) (0.59)
island, beach, palawan, nido, boracay, tourist, beach-beach: (Z312) (0.80)",#NAME?,Travel Escapes,https://www.youtube.com/channel/UCcaIZBgmiYTJP9fpO_xjMTQ
A Foreigner's Guide to Thriving in the Philippines ・・・ｵ・・・ｭ #shorts #philippines,https://www.youtube.com/watch?v=-Wgdk-C7Rb8,"Level 3
fish-fish, fish: (Z193) (1.00)
tip, daily, luke, blog: (Z1114) (0.84)
province, update, culture-shock: (Z192) (0.98)

Level 2
fish, shrimp, seafood, tomato, rice-rice, fish-fish, pot: (Z221) (0.72)",-Wgdk-C7Rb8,Canadian In Philippines,https://www.youtube.com/channel/UCP_y6xg3u3hF3pskXosMQyQ
Trying Pancit Canton In The Philippines For The First Time・・・ｵ・・・ｭ #shorts,https://www.youtube.com/watch?v=-WuFjxvGJnI,"Level 3
mother, father: (Z1168) (1.00)
tip, daily, luke, blog: (Z1114) (0.78)
beer, drinking, san-miguel: (Z183) (0.85)
quick, journey, honest, leave, meet, space, level: (Z121) (0.63)

Level 2
huge, quick, journey, honest, leave, meet, space: (Z24) (0.69)",#NAME?,Kano Harry,https://www.youtube.com/channel/UClC88Hwf0c115jFj-fhVj2A
"BAGYO KA LANG PINOY KAMI, PINOYS aren't scared of ANYTHING especially not TYPHOONS | HONEST REACTION",https://www.youtube.com/watch?v=-XCc67Ijcz8,"Level 3
business, issue: (Z1197) (1.00)
hole, rock, pack, belly: (Z174) (0.76)
incredible, unbelievable: (Z1178) (1.00)
typhoon, wind, port, activity, ship, mindanao, cave: (Z173) (1.00)
pinoy, pinay, mom: (Z1120) (0.70)
dance, dancing: (Z1162) (1.00)
movie, scene, actor, attention, actress, match, disney: (Z1172) (0.95)
artist, industry: (Z12) (1.00)
school, college, teacher: (Z1152) (0.83)
karaoke, machine: (Z15) (1.00)
size, bigger: (Z115) (1.00)
swimming, swim: (Z181) (1.00)
game, play: (Z1163) (1.00)
basketball, player, sport, gold, gun: (Z1164) (0.53)
warm, cold: (Z139) (1.00)
beer, drinking, san-miguel: (Z183) (0.85)
star, jesus, model, flag, lord, gym: (Z1171) (0.55)
song, sing: (Z196) (1.00)
dangerous, safe, scary: (Z1107) (1.00)
earth, lake, human, volcano: (Z1177) (0.66)
true, story, sense, heart, instagram: (Z1191) (0.78)
power, attack, arm, solar: (Z1175) (0.71)
picture, photo, funny: (Z1109) (0.93)
mind, deal, negative: (Z120) (0.94)

Level 2
beauty, incredible, star, movie, actual, power, jesus: (Z245) (0.96)
hole, rock, typhoon, foot, wind, port, pack: (Z215) (1.00)
swim, ocean, swimming, sea, hop, diving, shark: (Z217) (0.78)
game, play, basketball, player, sport, shoot, shot: (Z243) (0.99)
hand, camera, picture, dangerous, shoe, safe, clothes: (Z225) (0.93)

Level 1
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.86)
game, play, basketball, dance, competition, player, kick: (Z315) (1.00)",#NAME?,Music Game News,https://www.youtube.com/channel/UCCgVh36x3hbuRnHMpwl443Q
"Foreigners Guess FILIPINA CELEBRITIES, FULL OR HALF FILIPINO? FUNNY REACTION",https://www.youtube.com/watch?v=-Ya6eSQ3wng,"Level 3
woman, single, difference, opinion: (Z1190) (0.94)
famous, popular: (Z1186) (1.00)
mother, father: (Z1168) (1.00)
camera, film: (Z1108) (1.00)
brother, jay, pipe: (Z1166) (0.69)
book, brain, read, singapore, access, comfort: (Z1180) (0.72)
mixed, mexican, lie, dead: (Z145) (0.91)
red, purple, stomach, fine, strawberry, oreo, baguio: (Z149) (0.55)
size, bigger: (Z115) (1.00)
learn, english: (Z1155) (1.00)
spain, spanish: (Z1202) (1.00)
boat, tour: (Z165) (1.00)
filipina, relationship: (Z1158) (1.00)
song, sing: (Z196) (1.00)
hop, shark, whale-shark, tropical, gorgeous, secret, peace: (Z182) (0.96)
true, story, sense, heart, instagram: (Z1191) (0.95)
foot, mark, baby, deep, daniel: (Z176) (0.90)
heavy, weight, typical, pound: (Z1184) (0.56)
beauty, natural, universe: (Z1176) (0.91)
asian, southeast, european: (Z1194) (0.91)
study, student: (Z1153) (1.00)
shoot, shot, ball: (Z1165) (0.51)

Level 2
popular, famous, original, correct, commercial, festival, standard: (Z246) (0.53)
local, main, tricycle, bus, driver, service, bigger: (Z23) (0.52)
brother, mother, father, eye, sister, uncle, blood: (Z244) (0.82)
asian, woman, south, true, story, western, business: (Z247) (0.89)

Level 1
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.84)
history, spanish, asian, woman, south, true, war: (Z317) (0.84)",#NAME?,JUICY REACTS,https://www.youtube.com/channel/UCYr4VTQfBpXrccQw_H2S8RA
Just How!? Waleska & Efra react to Philippines' Longest Single Breath Sustained Notes While Singing,https://www.youtube.com/watch?v=-_E2KyNAvqg,"Level 3
tough, emotional: (Z1174) (1.00)
woman, single, difference, opinion: (Z1190) (0.75)
hole, rock, pack, belly: (Z174) (0.76)
incredible, unbelievable: (Z1178) (1.00)
holiday, birthday, gift, special, december, santa: (Z186) (0.84)
brother, jay, pipe: (Z1166) (0.98)
skill, talent: (Z1173) (1.00)
vanilla, chain, tag, alive, queen, avocado, flip: (Z1111) (0.69)
latino, viral, coach, freak, review: (Z19) (0.99)
artist, industry: (Z12) (1.00)
hot-hot, club, farm, guest, red-horse, treat, sardine: (Z1117) (0.66)
feature-feature, podcast, feature: (Z18) (1.00)
color, green, brown, white: (Z147) (0.60)
public, transportation: (Z118) (1.00)
battle, history: (Z1203) (1.00)
singer, singing, voice, song-song: (Z197) (1.00)
song, sing: (Z196) (1.00)
huge, entire, ton, touch, international: (Z122) (0.56)
conversation, comfortable, english-english, accent, phrase: (Z1193) (0.88)
true, story, sense, heart, instagram: (Z1191) (0.95)
massive, proper, straight, lovely, tiny, previous, vegan: (Z125) (0.56)
power, attack, arm, solar: (Z1175) (0.71)
picture, photo, funny: (Z1109) (0.93)
listen, mate, sing-song, range, bloody, ridiculous, gentleman: (Z14) (0.98)
quick, journey, honest, leave, meet, space, level: (Z121) (0.63)
mind, deal, negative: (Z120) (0.75)
technique, control, note: (Z17) (0.99)
sound, clip, imagine, breath, environment: (Z16) (0.92)

Level 2
latino, feature-feature, podcast, viral, coach, feature, freak: (Z22) (1.00)
beauty, incredible, star, movie, actual, power, jesus: (Z245) (0.68)
vocal, opm, lyric, artist, performance, karaoke, tiktok: (Z21) (0.83)
history, spanish, war, population, government, american, influence: (Z248) (0.85)
hole, rock, typhoon, foot, wind, port, pack: (Z215) (0.86)
asian, woman, south, true, story, western, business: (Z247) (0.99)
huge, quick, journey, honest, leave, meet, space: (Z24) (0.69)
song, singer, singing, sing, voice, song-song: (Z222) (1.00)

Level 1
singer, song, singing, sing, voice, song-song, fish: (Z37) (1.00)
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.55)
history, spanish, asian, woman, south, true, war: (Z317) (0.75)
vocal, feature-feature, latino, podcast, opm, lyric, artist: (Z31) (1.00)",#NAME?,Waleska Herrera,https://www.youtube.com/channel/UCPAz3hWHiBC-c1x4K0-atsg
"FILIPINO POLICE Take FOREIGNERS Travelling In Zamboanga, Mindanao!",https://www.youtube.com/watch?v=-cOD9GglwzU,"Level 3
ocean, sea, diving: (Z180) (0.60)
incredible, unbelievable: (Z1178) (1.00)
holiday, birthday, gift, special, december, santa: (Z186) (0.58)
local, community: (Z110) (1.00)
tourist, island: (Z1141) (1.00)
warm, cold: (Z139) (1.00)
boat, tour: (Z165) (1.00)
egg, breakfast: (Z1135) (1.00)
adventure, explore: (Z161) (1.00)
battle, history: (Z1203) (1.00)
street-street, chinatown, barbecue, squid: (Z1116) (0.64)
trip, road: (Z124) (1.00)
beach, beach-beach: (Z1142) (1.00)
picture, photo, funny: (Z1109) (0.79)
building, global, museum, grand: (Z1125) (0.56)
construction, tall, wood, chair, pas, tower, fake: (Z119) (0.64)

Level 2
adventure, cebu, explore, hotel, card, ferry, travel: (Z211) (0.86)
tour, spot, view, boat, sunset, guide: (Z212) (0.54)
island, beach, tourist, beach-beach: (Z234) (1.00)
road, walk, car, trip, busy, massive, proper: (Z25) (0.74)
hand, camera, picture, dangerous, shoe, safe, clothes: (Z225) (0.60)

Level 1
tour, spot, adventure, cebu, view, explore, boat: (Z34) (0.99)
road, walk, local, car, trip, main, busy: (Z32) (0.90)
island, beach, palawan, nido, boracay, tourist, beach-beach: (Z312) (1.00)",#NAME?,BecomingFilipino,https://www.youtube.com/channel/UCqdBWKP4_8bU-Rsk2LvVz6Q
Americans React to Philippines Eagle vs. Bald Eagle,https://www.youtube.com/watch?v=-fWzHd63UCA,"Level 3
tough, emotional: (Z1174) (1.00)
shoe, clothes, pair, monkey, crocodile: (Z1106) (0.96)
fish-fish, fish: (Z193) (1.00)
social, smart, race, win, black, pandemic, impressive: (Z1189) (0.98)
palm, tree, sand, bamboo: (Z129) (0.84)
travel, offer, meeting, world, hall, queue, tired: (Z160) (0.58)
meter, square, giant: (Z1182) (1.00)
walk, car, busy: (Z123) (0.92)
bed, bathroom, sleep: (Z177) (0.50)
population, national, largest: (Z1207) (1.00)
size, bigger: (Z115) (1.00)
eye, pop, poor, fair, decent, nose, perspective: (Z1170) (0.78)
duck, balut: (Z1134) (1.00)
color, green, brown, white: (Z147) (0.94)
competition, kick, winner: (Z1161) (0.83)
actual, key, holy: (Z1179) (0.62)
warm, cold: (Z139) (1.00)
sister, uncle, blood, cousin, speed, afraid, scared: (Z1167) (0.62)
blue, sky, cloud: (Z131) (0.98)
animal, forest, snake, grass, specie, cow, eagle: (Z132) (1.00)
dangerous, safe, scary: (Z1107) (0.89)
earth, lake, human, volcano: (Z1177) (0.71)
huge, entire, ton, touch, international: (Z122) (0.99)
true, story, sense, heart, instagram: (Z1191) (0.77)
foot, mark, baby, deep, daniel: (Z176) (0.82)
leaf, portion, liver, plain, feed, tongue, complete: (Z143) (0.82)
wild, sick, van, track, careful, vehicle, paper: (Z175) (0.67)
heavy, weight, typical, pound: (Z1184) (0.90)
beauty, natural, universe: (Z1176) (0.91)
power, attack, arm, solar: (Z1175) (0.99)
western, west, common, average: (Z1192) (0.89)
picture, photo, funny: (Z1109) (0.93)
construction, tall, wood, chair, pas, tower, fake: (Z119) (0.56)
main, unique: (Z111) (1.00)
magic, tshirt, excite, yellow, stupid, shake, rap: (Z1181) (0.77)

Level 2
beauty, incredible, star, movie, actual, power, jesus: (Z245) (0.77)
mountain, bike, river, motorbike, scooter, blue, sky: (Z26) (0.70)
road, walk, car, trip, busy, massive, proper: (Z25) (0.67)
dance, competition, kick, winner, training, dancing, knee: (Z242) (0.71)
hand, camera, picture, dangerous, shoe, safe, clothes: (Z225) (0.71)

Level 1
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.60)
road, walk, local, car, trip, main, busy: (Z32) (0.84)",#NAME?,The Commodity,https://www.youtube.com/channel/UCO5Jeark1e_JP36mY3ua19g
JAPANESE REACTION/The Kwaks Production - Anime medley part1,https://www.youtube.com/watch?v=-iQod4ZhOB8,"Level 3
hole, rock, pack, belly: (Z174) (0.76)
vocal, opm, lyric, tiktok: (Z13) (0.91)
tourist, island: (Z1141) (1.00)
original, correct, commercial, festival, standard, tone, judge: (Z1187) (0.91)
learn, english: (Z1155) (1.00)
warm, cold: (Z139) (1.00)
singer, singing, voice, song-song: (Z197) (1.00)
song, sing: (Z196) (1.00)
true, story, sense, heart, instagram: (Z1191) (0.80)
power, attack, arm, solar: (Z1175) (0.71)
scooter, lunch, village, catch, ticket, drone, distance: (Z127) (0.70)
shoot, shot, ball: (Z1165) (0.51)

Level 2
vocal, opm, lyric, artist, performance, karaoke, tiktok: (Z21) (0.93)
popular, famous, original, correct, commercial, festival, standard: (Z246) (0.68)
song, singer, singing, sing, voice, song-song: (Z222) (1.00)

Level 1
singer, song, singing, sing, voice, song-song, fish: (Z37) (1.00)",#NAME?,Shin Smith,https://www.youtube.com/channel/UCdkq517IaeUcnG5CIiFX9RA
"EXTRAORDINARY FILIPINO LIFE of The ""Lostboys"" // Foreigners in Remote Palawan",https://www.youtube.com/watch?v=-laaTEnlB4U,"Level 3
hole, rock, pack, belly: (Z174) (0.76)
shoe, clothes, pair, monkey, crocodile: (Z1106) (0.71)
fish-fish, fish: (Z193) (1.00)
brother, jay, pipe: (Z1166) (0.69)
typhoon, wind, port, activity, ship, mindanao, cave: (Z173) (0.92)
butter, heat, dough, pan, package, bet, summer: (Z148) (0.72)
local, community: (Z110) (1.00)
tourist, island: (Z1141) (1.00)
hot-hot, club, farm, guest, red-horse, treat, sardine: (Z1117) (0.57)
size, bigger: (Z115) (1.00)
spain, spanish: (Z1202) (1.00)
adventure, explore: (Z161) (1.00)
spot, view, sunset, guide: (Z166) (0.51)
quiet, stair, rodrigo, davao, reserve, corporation: (Z1122) (0.72)
combination, item, steam, dinner, total, salamat, rainy: (Z138) (0.53)
trip, road: (Z124) (1.00)
christmas, christmas-christmas, merry-christmas, september: (Z187) (0.98)
beach, beach-beach: (Z1142) (1.00)
power, attack, arm, solar: (Z1175) (0.71)
palawan, lagoon, coron, coral: (Z1143) (0.98)
picture, photo, funny: (Z1109) (0.57)
study, student: (Z1153) (1.00)
river, bridge, jungle, cross: (Z130) (0.58)

Level 2
hole, rock, typhoon, foot, wind, port, pack: (Z215) (0.96)
fish, shrimp, seafood, tomato, rice-rice, fish-fish, pot: (Z221) (0.97)
island, beach, tourist, beach-beach: (Z234) (0.89)
brother, mother, father, eye, sister, uncle, blood: (Z244) (0.59)
palawan, nido, boracay, paradise, lagoon, coron, kayak: (Z235) (1.00)
christmas, holiday, christmas-christmas, birthday, gift, party, celebration: (Z219) (0.99)

Level 1
island, beach, palawan, nido, boracay, tourist, beach-beach: (Z312) (0.99)",#NAME?,FinnSnow,https://www.youtube.com/channel/UCzfEqx1_-zs2xUUzI3jVRSg
Living in Province Vs City in the Philippines which is better?...Foreigner・・s Opinion,https://www.youtube.com/watch?v=-nW5dsB-z4E,"Level 3
bike, motorbike: (Z126) (1.00)
travel, offer, meeting, world, hall, queue, tired: (Z160) (0.50)
shopping, mall: (Z199) (1.00)
school, college, teacher: (Z1152) (0.83)
hot-hot, club, farm, guest, red-horse, treat, sardine: (Z1117) (0.57)
size, bigger: (Z115) (1.00)
learn, english: (Z1155) (1.00)
public, transportation: (Z118) (1.00)
province, update, culture-shock: (Z192) (0.81)
pay, rent, budget, load, close: (Z1104) (0.85)
shop, store, market, fresh: (Z198) (0.76)
cebu, cebu-cebu: (Z163) (1.00)
retire, jane: (Z191) (1.00)
tricycle, driver, option, alina: (Z112) (0.85)
vegetable, fruit: (Z167) (1.00)
study, student: (Z1153) (1.00)
mind, deal, negative: (Z120) (0.75)
peso-peso, peso: (Z1102) (1.00)
cheap, expensive, cheaper, kilometer: (Z1103) (1.00)

Level 2
local, main, tricycle, bus, driver, service, bigger: (Z23) (0.68)
shop, coffee, store, mall, market, fresh, shopping: (Z223) (0.87)
school, student, study, university, college, teacher, art: (Z239) (0.99)
peso, dollar, cheap, expensive, price, peso-peso, pay: (Z224) (0.99)
wall, retire, build, house-house, property, province, concrete: (Z220) (0.59)

Level 1
peso, shop, coffee, dollar, store, cheap, expensive: (Z38) (0.78)
school, language, english, student, speak, study, language-language: (Z314) (0.96)",#NAME?,Nurse Ruth Nook,https://www.youtube.com/channel/UCRe3yRMUuJkNeWLtO9kBGqg
